author_id,author_name,recipient_id,recipient_name,category,count,contemporary_status,author_years,recipient_years
0263,서성,0037,이행,차운,1,non_contemporary,1558-1631,1352-1432
0265,유몽인,0451,김진규,차운,1,impossible,1559-1623,1658-1716
0265,유몽인,0394,이단상,차운,1,impossible,1559-1623,1628-1669
0266,성문준,0544,이복원,차운,1,impossible,1559-1626,1719-1792
0267,오윤겸,0095,이주,차운,1,non_contemporary,1559-1636,1468-1504
0267,오윤겸,0585,이만수,차운,1,impossible,1559-1636,1752-1820
0268,이준,0113,김안로,차운,1,non_contemporary,1560-1635,1481-1537
0268,이준,0082,정수강,차운,1,non_contemporary,1560-1635,1454-1527
0269,김상용,0086,최충성,차운,1,non_contemporary,1561-1637,1458-1491
0271,이덕형,0394,이단상,차운,1,impossible,1561-1613,1628-1669
0273,이수광,0111,이자,차운,1,non_contemporary,1563-1628,1480-1533
0273,이수광,0082,정수강,차운,1,non_contemporary,1563-1628,1454-1527
0273,이수광,0113,김안로,차운,1,non_contemporary,1563-1628,1481-1537
0273,이수광,0643,김흥락,차운,1,impossible,1563-1628,1827-1899
0274,이춘영,0094,이현보,차운,1,non_contemporary,1563-1606,1467-1555
0274,이춘영,0083,조위,차운,1,non_contemporary,1563-1606,1454-1503
0279,정경세,0025,정몽주,차운,1,non_contemporary,1563-1633,1337-1392
0280,허적,0056,양성지,차운,1,non_contemporary,1563-1640,1415-1482
0281,장흥효,0049,하위지,차운,1,non_contemporary,1564-1633,1412-1456
0282,이정귀,0540,서명응,차운,1,impossible,1564-1635,1716-1787
0282,이정귀,0043,변계량,차운,1,non_contemporary,1564-1635,1369-1430
0282,이정귀,0122,심언광,차운,1,non_contemporary,1564-1635,1487-1540
0282,이정귀,0006,백분화,차운,1,non_contemporary,1564-1635,1179-1224
0282,이정귀,0010,안축,차운,1,non_contemporary,1564-1635,1282-1348
0282,이정귀,0520,남한조,차운,1,impossible,1564-1635,1744-1809
0282,이정귀,0037,이행,차운,1,non_contemporary,1564-1635,1352-1432
0283,유숙,0648,허유,차운,1,impossible,1564-1636,1833-1904
0283,유숙,0069,김시습,차운,1,non_contemporary,1564-1636,1435-1493
0284,정문부,0018,이집,차운,1,non_contemporary,1565-1624,1327-1387
0284,정문부,0072,성현,차운,1,non_contemporary,1565-1624,1439-1504
0284,정문부,0014,이곡,차운,1,non_contemporary,1565-1624,1298-1351
0286,신흠,0103,김극성,차운,1,non_contemporary,1566-1628,1474-1540
0286,신흠,0648,허유,차운,1,impossible,1566-1628,1833-1904
0286,신흠,0006,백분화,차운,1,non_contemporary,1566-1628,1179-1224
0287,강항,0111,이자,차운,1,non_contemporary,1567-1618,1480-1533
0288,조위한,0016,이달충,차운,1,non_contemporary,1567-1649,1309-1385
0288,조위한,0635,유주목,차운,1,impossible,1567-1649,1813-1872
0288,조위한,0535,임희성,차운,1,impossible,1567-1649,1712-1783
0289,이경전,0116,신광한,차운,1,non_contemporary,1567-1644,1484-1555
0290,양경우,0544,이복원,차운,1,impossible,1568-1629,1719-1792
0291,노경임,0066,김종직,차운,1,non_contemporary,1569-1620,1431-1492
0291,노경임,0125,이언적,차운,1,non_contemporary,1569-1620,1491-1553
0293,이시발,0066,김종직,차운,1,non_contemporary,1569-1626,1431-1492
0293,이시발,0053,김수온,차운,1,non_contemporary,1569-1626,1409-1481
0294,권필,0069,김시습,차운,1,non_contemporary,1569-1612,1435-1493
0295,정온,0067,홍유손,차운,1,non_contemporary,1569-1641,1452-1529
0295,정온,0593,남공철,차운,1,impossible,1569-1641,1760-1840
0298,이민성,0072,성현,차운,1,non_contemporary,1570-1629,1439-1504
0299,김상헌,0090,신용개,차운,1,non_contemporary,1570-1652,1463-1519
0299,김상헌,0066,김종직,차운,1,non_contemporary,1570-1652,1431-1492
0299,김상헌,0095,이주,차운,1,non_contemporary,1570-1652,1468-1504
0299,김상헌,0631,이상적,차운,1,impossible,1570-1652,1804-1865
0300,이안눌,0144,이황,차운,1,non_contemporary,1571-1637,1501-1570
0300,이안눌,0111,이자,차운,1,non_contemporary,1571-1637,1480-1533
0301,김류,0113,김안로,차운,1,non_contemporary,1571-1648,1481-1537
0301,김류,0083,조위,차운,1,non_contemporary,1571-1648,1454-1503
0301,김류,0043,변계량,차운,1,non_contemporary,1571-1648,1369-1430
0302,이춘원,0497,김성탁,차운,1,impossible,1571-1634,1684-1747
0303,조찬한,0108,김안국,차운,1,non_contemporary,1572-1631,1478-1543
0303,조찬한,0595,신작,차운,1,impossible,1572-1631,1760-1828
0303,조찬한,0601,김려,차운,1,impossible,1572-1631,1766-1821
0303,조찬한,0043,변계량,차운,1,non_contemporary,1572-1631,1369-1430
0304,홍서봉,0067,홍유손,차운,1,non_contemporary,1572-1645,1452-1529
0307,안방준,0024,정도전,차운,1,non_contemporary,1573-1654,1342-1398
0310,홍명원,0025,정몽주,차운,1,non_contemporary,1573-1623,1337-1392
0311,김집,0115,이태,차운,1,non_contemporary,1574-1656,1483-1536
0311,김집,0568,박지원,차운,1,impossible,1574-1656,1737-1805
0311,김집,0055,원호,차운,1,non_contemporary,1574-1656,1397-1463
0312,목대흠,0098,박영,차운,1,non_contemporary,1575-1638,1471-1540
0312,목대흠,0479,이하곤,차운,1,impossible,1575-1638,1677-1724
0312,목대흠,0144,이황,차운,1,non_contemporary,1575-1638,1501-1570
0313,조희일,0136,임억령,차운,1,non_contemporary,1575-1638,1496-1568
0313,조희일,0131,성수침,차운,1,non_contemporary,1575-1638,1493-1564
0313,조희일,0025,정몽주,차운,1,non_contemporary,1575-1638,1337-1392
0313,조희일,0066,김종직,차운,1,non_contemporary,1575-1638,1431-1492
0313,조희일,0479,이하곤,차운,1,impossible,1575-1638,1677-1724
0316,신민일,0657,이기,차운,1,impossible,1576-1650,1848-1909
0317,고용후,0578,김재찬,차운,1,impossible,1577-1652,1746-1827
0319,심광세,0116,신광한,차운,1,non_contemporary,1577-1624,1484-1555
0319,심광세,0131,성수침,차운,1,non_contemporary,1577-1624,1493-1564
0321,조익,0118,김정,차운,1,non_contemporary,1579-1655,1486-1521
0322,김육,0092,김일손,차운,1,non_contemporary,1580-1658,1464-1498
0322,김육,0075,유호인,차운,1,non_contemporary,1580-1658,1445-1494
0322,김육,0098,박영,차운,1,non_contemporary,1580-1658,1471-1540
0322,김육,0124,서경덕,차운,1,non_contemporary,1580-1658,1489-1546
0324,정홍명,0053,김수온,차운,1,non_contemporary,1582-1650,1409-1481
0324,정홍명,0126,정사룡,차운,1,non_contemporary,1582-1650,1491-1570
0326,이식,0098,박영,차운,1,non_contemporary,1584-1647,1471-1540
0326,이식,0014,이곡,차운,1,non_contemporary,1584-1647,1298-1351
0327,조임도,0086,최충성,차운,1,non_contemporary,1585-1664,1458-1491
0328,최명길,0631,이상적,차운,1,impossible,1586-1647,1804-1865
0329,조경,0066,김종직,차운,1,non_contemporary,1586-1669,1431-1492
0329,조경,0593,남공철,차운,1,impossible,1586-1669,1760-1840
0329,조경,0075,유호인,차운,1,non_contemporary,1586-1669,1445-1494
0330,오준,0119,소세양,차운,1,non_contemporary,1587-1666,1486-1562
0330,오준,0083,조위,차운,1,non_contemporary,1587-1666,1454-1503
0331,김응조,0029,탁광무,차운,1,non_contemporary,1587-1667,1330-1410
0331,김응조,0022,박익,차운,1,non_contemporary,1587-1667,1332-1398
0331,김응조,0024,정도전,차운,1,non_contemporary,1587-1667,1342-1398
0331,김응조,0145,조식,차운,1,non_contemporary,1587-1667,1501-1572
0331,김응조,0111,이자,차운,1,non_contemporary,1587-1667,1480-1533
0332,윤선도,0108,김안국,차운,1,non_contemporary,1587-1671,1478-1543
0333,장유,0126,정사룡,차운,1,non_contemporary,1587-1638,1491-1570
0335,신익성,0519,김원행,차운,1,impossible,1588-1644,1702-1772
0335,신익성,0165,양사언,차운,1,non_contemporary,1588-1644,1517-1584
0336,정백창,0127,기준,차운,1,non_contemporary,1588-1635,1492-1521
0337,이민구,0098,박영,차운,1,non_contemporary,1589-1670,1471-1540
0337,이민구,0116,신광한,차운,1,non_contemporary,1589-1670,1484-1555
0338,윤순지,0116,신광한,차운,1,non_contemporary,1591-1666,1484-1555
0339,오숙,0043,변계량,차운,1,non_contemporary,1592-1634,1369-1430
0339,오숙,0025,정몽주,차운,1,non_contemporary,1592-1634,1337-1392
0339,오숙,0201,이이,차운,1,non_contemporary,1592-1634,1536-1584
0340,정두경,0140,조욱,차운,1,non_contemporary,1597-1673,1498-1557
0340,정두경,0165,양사언,차운,1,non_contemporary,1597-1673,1517-1584
0341,이경석,0034,이숭인,차운,1,non_contemporary,1595-1671,1347-1392
0341,이경석,0168,허엽,차운,1,non_contemporary,1595-1671,1517-1580
0341,이경석,0066,김종직,차운,1,non_contemporary,1595-1671,1431-1492
0342,하홍도,0038,길재,차운,1,non_contemporary,1593-1666,1353-1419
0342,하홍도,0607,홍석주,차운,1,impossible,1593-1666,1774-1842
0343,이명한,0185,기대승,차운,1,non_contemporary,1595-1645,1527-1572
0346,윤순거,0201,이이,차운,1,non_contemporary,1596-1668,1536-1584
0346,윤순거,0144,이황,차운,1,non_contemporary,1596-1668,1501-1570
0348,김휴,0144,이황,차운,1,non_contemporary,1597-1638,1501-1570
0351,하진,0109,이행,차운,1,non_contemporary,1597-1658,1478-1534
0353,채유후,0658,김택영,차운,1,impossible,1599-1660,1850-1927
0353,채유후,0644,여규형,차운,1,impossible,1599-1660,1848-1921
0356,김홍욱,0168,허엽,차운,1,non_contemporary,1602-1654,1517-1580
0357,정태화,0148,홍섬,차운,1,non_contemporary,1602-1673,1504-1585
0357,정태화,0544,이복원,차운,1,impossible,1602-1673,1719-1792
0358,강백년,0169,황준량,차운,1,non_contemporary,1603-1681,1517-1563
0359,황호,0505,오광운,차운,1,impossible,1604-1656,1689-1745
0359,황호,0109,이행,차운,1,non_contemporary,1604-1656,1478-1534
0359,황호,0072,성현,차운,1,non_contemporary,1604-1656,1439-1504
0359,황호,0006,백분화,차운,1,non_contemporary,1604-1656,1179-1224
0360,김득신,0144,이황,차운,1,non_contemporary,1604-1684,1501-1570
0360,김득신,0004,이규보,차운,1,non_contemporary,1604-1684,1168-1241
0362,신익전,0121,송인수,차운,1,non_contemporary,1605-1660,1499-1547
0364,조석윤,0020,이색,차운,1,non_contemporary,1606-1655,1328-1396
0365,홍우원,0532,임성주,차운,1,impossible,1605-1687,1711-1788
0367,송시열,0529,송문흠,차운,1,impossible,1607-1689,1710-1752
0367,송시열,0042,이원,차운,1,non_contemporary,1607-1689,1368-1429
0367,송시열,0232,이순신,차운,1,non_contemporary,1607-1689,1545-1598
0367,송시열,0197,송익필,차운,1,non_contemporary,1607-1689,1534-1599
0367,송시열,0643,김흥락,차운,1,impossible,1607-1689,1827-1899
0367,송시열,0122,심언광,차운,1,non_contemporary,1607-1689,1487-1540
0367,송시열,0245,허봉,차운,1,non_contemporary,1607-1689,1551-1588
0368,유계,0018,이집,차운,1,non_contemporary,1607-1664,1327-1387
0368,유계,0140,조욱,차운,1,non_contemporary,1607-1664,1498-1557
0371,조복양,0020,이색,차운,1,non_contemporary,1609-1671,1328-1396
0372,김익희,0144,이황,차운,1,non_contemporary,1610-1656,1501-1570
0373,윤선거,0091,강혼,차운,1,non_contemporary,1610-1669,1464-1519
0373,윤선거,0025,정몽주,차운,1,non_contemporary,1610-1669,1337-1392
0373,윤선거,0136,임억령,차운,1,non_contemporary,1610-1669,1496-1568
0374,박장원,0643,김흥락,차운,1,impossible,1612-1671,1827-1899
0376,이건,0156,박지화,차운,1,non_contemporary,1614-1662,1514-1592
0379,이은상,0136,임억령,차운,1,non_contemporary,1617-1678,1496-1568
0379,이은상,0079,표연말,차운,1,non_contemporary,1617-1678,1449-1498
0379,이은상,0066,김종직,차운,1,non_contemporary,1617-1678,1431-1492
0379,이은상,0057,이석형,차운,1,non_contemporary,1617-1678,1415-1477
0379,이은상,0116,신광한,차운,1,non_contemporary,1617-1678,1484-1555
0379,이은상,0072,성현,차운,1,non_contemporary,1617-1678,1439-1504
0380,윤휴,0020,이색,차운,1,non_contemporary,1617-1680,1328-1396
0381,이휘일,0125,이언적,차운,1,non_contemporary,1619-1672,1491-1553
0381,이휘일,0492,김숭겸,차운,1,impossible,1619-1672,1682-1700
0381,이휘일,0018,이집,차운,1,non_contemporary,1619-1672,1327-1387
0383,홍여하,0248,오억령,차운,1,non_contemporary,1621-1678,1552-1618
0383,홍여하,0110,박은,차운,1,non_contemporary,1621-1678,1479-1504
0384,홍위,0148,홍섬,차운,1,non_contemporary,1620-1660,1504-1585
0386,이단하,0124,서경덕,차운,1,non_contemporary,1625-1689,1489-1546
0386,이단하,0578,김재찬,차운,1,impossible,1625-1689,1746-1827
0386,이단하,0144,이황,차운,1,non_contemporary,1625-1689,1501-1570
0387,이유장,0259,배용길,차운,1,non_contemporary,1625-1701,1556-1609
0387,이유장,0144,이황,차운,1,non_contemporary,1625-1701,1501-1570
0387,이유장,0248,오억령,차운,1,non_contemporary,1625-1701,1552-1618
0387,이유장,0224,류성룡,차운,1,non_contemporary,1625-1701,1542-1607
0387,이유장,0068,최숙정,차운,1,non_contemporary,1625-1701,1435-1480
0389,김수흥,0201,이이,차운,1,non_contemporary,1626-1690,1536-1584
0390,소두산,0607,홍석주,차운,1,impossible,1627-1693,1774-1842
0390,소두산,0025,정몽주,차운,1,non_contemporary,1627-1693,1337-1392
0391,이현일,0025,정몽주,차운,1,non_contemporary,1627-1704,1337-1392
0391,이현일,0168,허엽,차운,1,non_contemporary,1627-1704,1517-1580
0391,이현일,0172,양응정,차운,1,non_contemporary,1627-1704,1519-1581
0393,신정,0608,김매순,차운,1,impossible,1628-1687,1776-1840
0393,신정,0204,홍성민,차운,1,non_contemporary,1628-1687,1536-1594
0393,신정,0310,홍명원,차운,1,non_contemporary,1628-1687,1573-1623
0394,이단상,0519,김원행,차운,1,impossible,1628-1669,1702-1772
0394,이단상,0168,허엽,차운,1,non_contemporary,1628-1669,1517-1580
0395,남용익,0294,권필,차운,1,non_contemporary,1628-1692,1569-1612
0395,남용익,0025,정몽주,차운,1,non_contemporary,1628-1692,1337-1392
0395,남용익,0260,이항복,차운,1,non_contemporary,1628-1692,1556-1618
0395,남용익,0081,남효온,차운,1,non_contemporary,1628-1692,1454-1492
0395,남용익,0069,김시습,차운,1,non_contemporary,1628-1692,1435-1493
0395,남용익,0538,이광정,차운,1,impossible,1628-1692,1714-1789
0396,남구만,0144,이황,차운,1,non_contemporary,1629-1711,1501-1570
0396,남구만,0015,정포,차운,1,non_contemporary,1629-1711,1309-1345
0396,남구만,0025,정몽주,차운,1,non_contemporary,1629-1711,1337-1392
0396,남구만,0245,허봉,차운,1,non_contemporary,1629-1711,1551-1588
0397,김수항,0025,정몽주,차운,1,non_contemporary,1629-1689,1337-1392
0397,김수항,0643,김흥락,차운,1,impossible,1629-1689,1827-1899
0398,박세당,0148,홍섬,차운,1,non_contemporary,1629-1703,1504-1585
0399,박상현,0077,이의무,차운,1,non_contemporary,1629-1693,1449-1507
0400,윤증,0069,김시습,차운,1,non_contemporary,1629-1714,1435-1493
0400,윤증,0020,이색,차운,1,non_contemporary,1629-1714,1328-1396
0400,윤증,0165,양사언,차운,1,non_contemporary,1629-1714,1517-1584
0400,윤증,0116,신광한,차운,1,non_contemporary,1629-1714,1484-1555
0400,윤증,0126,정사룡,차운,1,non_contemporary,1629-1714,1491-1570
0400,윤증,0294,권필,차운,1,non_contemporary,1629-1714,1569-1612
0402,송규렴,0122,심언광,차운,1,non_contemporary,1630-1709,1487-1540
0402,송규렴,0241,유근,차운,1,non_contemporary,1630-1709,1549-1627
0402,송규렴,0297,권득기,차운,1,non_contemporary,1630-1709,1570-1622
0403,이숭일,0255,하수일,차운,1,non_contemporary,1631-1698,1553-1612
0403,이숭일,0144,이황,차운,1,non_contemporary,1631-1698,1501-1570
0404,박세채,0193,윤두수,차운,1,non_contemporary,1631-1695,1533-1601
0404,박세채,0203,정철,차운,1,non_contemporary,1631-1695,1536-1593
0404,박세채,0086,최충성,차운,1,non_contemporary,1631-1695,1458-1491
0404,박세채,0165,양사언,차운,1,non_contemporary,1631-1695,1517-1584
0404,박세채,0131,성수침,차운,1,non_contemporary,1631-1695,1493-1564
0404,박세채,0260,이항복,차운,1,non_contemporary,1631-1695,1556-1618
0406,윤추,0245,허봉,차운,1,non_contemporary,1632-1707,1551-1588
0406,윤추,0144,이황,차운,1,non_contemporary,1632-1707,1501-1570
0406,윤추,0018,이집,차운,1,non_contemporary,1632-1707,1327-1387
0407,이선,0126,정사룡,차운,1,non_contemporary,1632-1692,1491-1570
0407,이선,0136,임억령,차운,1,non_contemporary,1632-1692,1496-1568
0408,이민서,0165,양사언,차운,1,non_contemporary,1633-1688,1517-1584
0408,이민서,0191,신응시,차운,1,non_contemporary,1633-1688,1532-1585
0408,이민서,0169,황준량,차운,1,non_contemporary,1633-1688,1517-1563
0408,이민서,0025,정몽주,차운,1,non_contemporary,1633-1688,1337-1392
0409,김만기,0086,최충성,차운,1,non_contemporary,1633-1687,1458-1491
0410,김석주,0223,안민학,차운,1,non_contemporary,1634-1684,1542-1601
0410,김석주,0025,정몽주,차운,1,non_contemporary,1634-1684,1337-1392
0410,김석주,0245,허봉,차운,1,non_contemporary,1634-1684,1551-1588
0410,김석주,0095,이주,차운,1,non_contemporary,1634-1684,1468-1504
0413,유세명,0029,탁광무,차운,1,non_contemporary,1636-1690,1330-1410
0413,유세명,0585,이만수,차운,1,impossible,1636-1690,1752-1820
0414,조성기,0137,성운,차운,1,non_contemporary,1638-1689,1497-1579
0414,조성기,0069,김시습,차운,1,non_contemporary,1638-1689,1435-1493
0414,조성기,0081,남효온,차운,1,non_contemporary,1638-1689,1454-1492
0415,조정만,0225,이우,차운,1,non_contemporary,1656-1739,1542-1609
0416,김만중,0148,홍섬,차운,1,non_contemporary,1637-1692,1504-1585
0417,임상원,0004,이규보,차운,1,non_contemporary,1638-1697,1168-1241
0417,임상원,0155,정황,차운,1,non_contemporary,1638-1697,1512-1560
0417,임상원,0254,이달,차운,1,non_contemporary,1638-1697,1539-1612
0418,임방,0294,권필,차운,1,non_contemporary,1640-1724,1569-1612
0418,임방,0148,홍섬,차운,1,non_contemporary,1640-1724,1504-1585
0418,임방,0333,장유,차운,1,non_contemporary,1640-1724,1587-1638
0418,임방,0090,신용개,차운,1,non_contemporary,1640-1724,1463-1519
0418,임방,0144,이황,차운,1,non_contemporary,1640-1724,1501-1570
0418,임방,0136,임억령,차운,1,non_contemporary,1640-1724,1496-1568
0418,임방,0245,허봉,차운,1,non_contemporary,1640-1724,1551-1588
0419,이기홍,0350,이상질,차운,1,non_contemporary,1641-1708,1597-1635
0419,이기홍,0086,최충성,차운,1,non_contemporary,1641-1708,1458-1491
0419,이기홍,0144,이황,차운,1,non_contemporary,1641-1708,1501-1570
0420,권상하,0144,이황,차운,1,non_contemporary,1641-1721,1501-1570
0422,권두인,0348,김휴,차운,1,non_contemporary,1643-1719,1597-1638
0422,권두인,0181,구봉령,차운,1,non_contemporary,1643-1719,1526-1586
0422,권두인,0025,정몽주,차운,1,non_contemporary,1643-1719,1337-1392
0422,권두인,0024,정도전,차운,1,non_contemporary,1643-1719,1342-1398
0422,권두인,0042,이원,차운,1,non_contemporary,1643-1719,1368-1429
0423,오도일,0348,김휴,차운,1,non_contemporary,1645-1703,1597-1638
0423,오도일,0020,이색,차운,1,non_contemporary,1645-1703,1328-1396
0423,오도일,0215,최립,차운,1,non_contemporary,1645-1703,1539-1612
0423,오도일,0254,이달,차운,1,non_contemporary,1645-1703,1539-1612
0423,오도일,0529,송문흠,차운,1,impossible,1645-1703,1710-1752
0423,오도일,0616,이시원,차운,1,impossible,1645-1703,1790-1866
0424,이여,0114,조광조,차운,1,non_contemporary,1645-1718,1482-1519
0424,이여,0140,조욱,차운,1,non_contemporary,1645-1718,1498-1557
0425,최석정,0193,윤두수,차운,1,non_contemporary,1646-1715,1533-1601
0425,최석정,0201,이이,차운,1,non_contemporary,1646-1715,1536-1584
0425,최석정,0241,유근,차운,1,non_contemporary,1646-1715,1549-1627
0425,최석정,0083,조위,차운,1,non_contemporary,1646-1715,1454-1503
0425,최석정,0122,심언광,차운,1,non_contemporary,1646-1715,1487-1540
0425,최석정,0300,이안눌,차운,1,non_contemporary,1646-1715,1571-1637
0426,김간,0066,김종직,차운,1,non_contemporary,1646-1732,1431-1492
0427,이현석,0593,남공철,차운,1,impossible,1647-1703,1760-1840
0427,이현석,0648,허유,차운,1,impossible,1647-1703,1833-1904
0427,이현석,0024,정도전,차운,1,non_contemporary,1647-1703,1342-1398
0427,이현석,0261,한준겸,차운,1,non_contemporary,1647-1703,1557-1627
0427,이현석,0609,홍직필,차운,1,impossible,1647-1703,1776-1852
0427,이현석,0126,정사룡,차운,1,non_contemporary,1647-1703,1491-1570
0427,이현석,0224,류성룡,차운,1,non_contemporary,1647-1703,1542-1607
0427,이현석,0209,이산해,차운,1,non_contemporary,1647-1703,1539-1609
0428,정호,0136,임억령,차운,1,non_contemporary,1648-1736,1496-1568
0429,김창집,0168,허엽,차운,1,non_contemporary,1648-1722,1517-1580
0429,김창집,0269,김상용,차운,1,non_contemporary,1648-1722,1561-1637
0429,김창집,0260,이항복,차운,1,non_contemporary,1648-1722,1556-1618
0430,이기지,0655,곽종석,차운,1,impossible,1690-1722,1846-1919
0432,임영,0333,장유,차운,1,non_contemporary,1649-1696,1587-1638
0432,임영,0263,서성,차운,1,non_contemporary,1649-1696,1558-1631
0432,임영,0168,허엽,차운,1,non_contemporary,1649-1696,1517-1580
0432,임영,0313,조희일,차운,1,non_contemporary,1649-1696,1575-1638
0432,임영,0203,정철,차운,1,non_contemporary,1649-1696,1536-1593
0433,정제두,0037,이행,차운,1,non_contemporary,1649-1736,1352-1432
0434,최규서,0343,이명한,차운,1,non_contemporary,1650-1735,1595-1645
0435,김창협,0260,이항복,차운,1,non_contemporary,1651-1708,1556-1618
0436,서종태,0130,상진,차운,1,non_contemporary,1652-1719,1493-1564
0438,이형상,0159,노수신,차운,1,non_contemporary,1653-1733,1515-1590
0438,이형상,0036,권근,차운,1,non_contemporary,1653-1733,1352-1409
0439,김창흡,0260,이항복,차운,1,non_contemporary,1653-1722,1556-1618
0439,김창흡,0014,이곡,차운,1,non_contemporary,1653-1722,1298-1351
0439,김창흡,0215,최립,차운,1,non_contemporary,1653-1722,1539-1612
0439,김창흡,0313,조희일,차운,1,non_contemporary,1653-1722,1575-1638
0440,홍세태,0607,홍석주,차운,1,impossible,1653-1725,1774-1842
0440,홍세태,0272,황신,차운,1,non_contemporary,1653-1725,1560-1617
0440,홍세태,0618,서기수,차운,1,impossible,1653-1725,1771-1834
0442,이현조,0289,이경전,차운,1,non_contemporary,1654-1710,1567-1644
0442,이현조,0343,이명한,차운,1,non_contemporary,1654-1710,1595-1645
0442,이현조,0165,양사언,차운,1,non_contemporary,1654-1710,1517-1584
0442,이현조,0205,김천일,차운,1,non_contemporary,1654-1710,1537-1593
0443,권두경,0241,유근,차운,1,non_contemporary,1654-1725,1549-1627
0443,권두경,0339,오숙,차운,1,non_contemporary,1654-1725,1592-1634
0443,권두경,0025,정몽주,차운,1,non_contemporary,1654-1725,1337-1392
0443,권두경,0144,이황,차운,1,non_contemporary,1654-1725,1501-1570
0443,권두경,0092,김일손,차운,1,non_contemporary,1654-1725,1464-1498
0443,권두경,0014,이곡,차운,1,non_contemporary,1654-1725,1298-1351
0443,권두경,0107,권벌,차운,1,non_contemporary,1654-1725,1478-1548
0443,권두경,0010,안축,차운,1,non_contemporary,1654-1725,1282-1348
0443,권두경,0215,최립,차운,1,non_contemporary,1654-1725,1539-1612
0444,최석항,0279,정경세,차운,1,non_contemporary,1654-1724,1563-1633
0444,최석항,0020,이색,차운,1,non_contemporary,1654-1724,1328-1396
0444,최석항,0333,장유,차운,1,non_contemporary,1654-1724,1587-1638
0444,최석항,0616,이시원,차운,1,impossible,1654-1724,1790-1866
0444,최석항,0130,상진,차운,1,non_contemporary,1654-1724,1493-1564
0444,최석항,0178,박순,차운,1,non_contemporary,1654-1724,1523-1589
0444,최석항,0300,이안눌,차운,1,non_contemporary,1654-1724,1571-1637
0444,최석항,0193,윤두수,차운,1,non_contemporary,1654-1724,1533-1601
0444,최석항,0201,이이,차운,1,non_contemporary,1654-1724,1536-1584
0446,박광일,0106,이문건,차운,1,non_contemporary,1655-1723,1494-1567
0446,박광일,0178,박순,차운,1,non_contemporary,1655-1723,1523-1589
0448,안중관,0018,이집,차운,1,non_contemporary,1683-1752,1327-1387
0448,안중관,0254,이달,차운,1,non_contemporary,1683-1752,1539-1612
0448,안중관,0313,조희일,차운,1,non_contemporary,1683-1752,1575-1638
0449,이이명,0616,이시원,차운,1,impossible,1658-1722,1790-1866
0449,이이명,0095,이주,차운,1,non_contemporary,1658-1722,1468-1504
0450,이재,0159,노수신,차운,1,non_contemporary,1657-1730,1515-1590
0450,이재,0029,탁광무,차운,1,non_contemporary,1657-1730,1330-1410
0450,이재,0370,오달제,차운,1,non_contemporary,1657-1730,1609-1637
0450,이재,0168,허엽,차운,1,non_contemporary,1657-1730,1517-1580
0451,김진규,0245,허봉,차운,1,non_contemporary,1658-1716,1551-1588
0452,김창업,0622,윤정현,차운,1,impossible,1658-1721,1793-1874
0452,김창업,0166,이지함,차운,1,non_contemporary,1658-1721,1517-1578
0452,김창업,0066,김종직,차운,1,non_contemporary,1658-1721,1431-1492
0453,조덕린,0168,허엽,차운,1,non_contemporary,1658-1737,1517-1580
0454,이해조,0592,조수삼,차운,1,impossible,1660-1711,1762-1849
0454,이해조,0098,박영,차운,1,non_contemporary,1660-1711,1471-1540
0455,조태채,0299,김상헌,차운,1,non_contemporary,1660-1722,1570-1652
0455,조태채,0159,노수신,차운,1,non_contemporary,1660-1722,1515-1590
0456,이여,0291,노경임,차운,1,non_contemporary,1645-1718,1569-1620
0457,김창즙,0179,조목,차운,1,non_contemporary,1662-1713,1524-1606
0458,이관명,0014,이곡,차운,1,non_contemporary,1661-1733,1298-1351
0458,이관명,0173,강유선,차운,1,non_contemporary,1661-1733,1520-1549
