collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0334,돈암전서,선우협,鮮于浹,중윤(仲潤),돈암(遯菴),조선,1588,1653,high,평안도 태천 출신; 관서부자로 불림
0335,낙전당집,신익성,申翊聖,군석(君奭),낙전당(樂全堂)/동회거사(東淮居士),조선,1588,1644,high,선조의 부마(동양위); 병자호란 척화오신
0336,현곡집,정백창,鄭百昌,덕여(德餘),현곡(玄谷)/곡구(谷口)/대탄자(大灘子)/천용(天容),조선,1588,1635,high,진주 정씨
0337,동주집,이민구,李敏求,자시(子時),동주(東州)/관해(觀海),조선,1589,1670,high,전주 이씨; 이수광의 아들
0338,행명재시집,윤순지,尹順之,낙천(樂天),행명(涬溟),조선,1591,1666,high,해평 윤씨
0339,천파집,오숙,吳䎘,숙우(肅羽),천파(天坡),조선,1592,1634,high,해주 오씨
0340,동명집,정두경,鄭斗卿,군평(君平),동명(東溟),조선,1597,1673,high,온양 정씨; 이항복 문인
0341,백헌집,이경석,李景奭,상보(尙輔),백헌(白軒),조선,1595,1671,high,전주 이씨; 영의정 역임; 삼전도비문 작성자
0342,겸재집,하홍도,河弘度,중원(重遠),겸재(謙齋),조선,1593,1666,high,진주 하씨; 화가 정선의 호 겸재(謙齋)와 동음이나 별도 인물이니 혼동 주의
0343,백주집,이명한,李明漢,천장(天章),백주(白洲),조선,1595,1645,high,연안 이씨; 이정구의 아들
0344,기언,허목,許穆,문보(文甫)/화보(和甫),미수(眉叟),조선,1595,1682,high,양천 허씨; 남인 영수; 우의정 역임
0345,백원집,신석번,申碩蕃,중연(仲衍),백원(白源),조선,1596,1675,high,평산 신씨; 정경세 문인
0346,동토집,윤순거,尹舜擧,노직(魯直),동토(童土),조선,1596,1668,high,윤황의 아들; 성혼의 외손; 노강서원과 관련된 조선 중기 학자
0347,송애집,김경여,金慶餘,유선(由善),송애(松厓),조선,1596,1653,medium,동일 제목의 문집을 남긴 인물이 여럿 있어 주의 필요; 박여룡(朴汝龍;1541-1611;호 송애 松崖)도 후보이나 전후 수록 저자(1596-1597년생)와 생년이 근접한 김경여로 추정
0348,경와집,김휴,金烋,자미(子美)/겸가(謙可),경와(敬窩),조선,1597,1638,high,해동문헌총록의 저자; 장현광의 문인
0349,동명집,정두경,鄭斗卿,군평(君平),동명(東溟),조선,1597,1673,high,이항복의 문인
0350,가주집,이상질,李尙質,자문(子文),가주(家州),조선,1597,1635,high,문집명 한자는 稼洲가 아니라 家州로 확인됨
0351,태계집,하진,河溍,진백(晉伯),태계(台溪),조선,1597,1658,high,
0352,현주집,조찬한,趙纘韓,선술(善述),현주(玄洲),조선,1572,1631,high,생년이 이 배치의 다른 저자들보다 다소 이르나 문집총간 수록이 명확히 확인됨
0353,호주집,채유후,蔡裕後,백창(伯昌),호주(湖洲),조선,1599,1660,high,인조실록·선조수정실록·효종실록 편찬에 참여
0354,포옹집,정양,鄭瀁,안숙(晏叔),부익자(孚翼子)/포옹(抱翁),조선,1600,1668,high,정철의 손자; 문집명 한자는 抱翁으로 확인됨(逋翁은 이표기로 추정)
0355,용서집,윤원거,尹元擧,백분(伯奮),용서(龍西),조선,1601,1672,high,윤문거의 형; 생년이 1602년으로 기록된 자료도 있음
0356,학주전집,김홍욱,金弘郁,문숙(文叔),학주(鶴洲),조선,1602,1654,high,강빈옥사 신원 상소를 올린 후 국문 끝에 장살당함
0357,양파유고,정태화,鄭太和,유춘(囿春),양파(陽坡),조선,1602,1673,high,인조·효종·현종 삼조에 걸쳐 20여년간 영의정 역임
0358,설봉유고,강백년,姜栢年,숙구(叔久),설봉(雪峯)/한계(閑溪)/청월헌(聽月軒),조선,1603,1681,high,청백리로 이름남
0359,만랑집,황호,黃㦿,자유(子由),만랑(漫浪),조선,1604,1656,high,1637년 회답 겸 쇄환사로 일본에 다녀옴
0360,백곡집,김득신,金得臣,자공(子公),백곡(柏谷),조선,1604,1684,high,백이전을 억만 번 읽었다는 일화로 유명
0361,탄옹집,권시,權諰,사성(思誠),탄옹(炭翁),조선,1604,1672,high,기해예송에서 송시열과 달리 윤선도를 지지
0362,동강유집,신익전,申翊全,여만(汝萬),동강(東江),조선,1605,1660,high,신흠의 아들; 문집명 한자 東江은 김우옹의 호 東岡과 달라 혼동 주의
0363,석호유고,윤문거,尹文擧,여망(汝望),석호(石湖),조선,1606,1672,high,윤원거의 동생
0364,낙정집,조석윤,趙錫胤,윤지(胤之),낙정(樂靜)/낙정재(樂靜齋),조선,1606,1655,high,인조실록 편찬에 참여
0365,남파집,홍우원,洪宇遠,군징(君徵),남파(南坡),조선,1605,1687,high,소현세자빈 강씨(민회빈)의 신원을 주장
0366,동춘당집,송준길,宋浚吉,명보(明甫),동춘당(同春堂),조선,1606,1672,high,송시열과 함께 예학의 대가로 병칭됨
0367,송자대전,송시열,宋時烈,영보(英甫),우암(尤庵)/우재(尤齋)/화양동주(華陽洞主),조선,1607,1689,high,문집명 송자대전은 1787년 정조가 사후에 붙인 존호 송자(宋子)에서 유래; 생전에는 우암집으로 불림
0368,시남집,유계,兪棨,무중(武仲),시남(市南),조선,1607,1664,high,송시열·송준길·윤선거·이유태와 함께 충청 오현으로 불림
0369,초려집,이유태,李惟泰,태지(泰之),초려(草廬),조선,1607,1684,high,기해봉사로 유명
0370,충렬공유고,오달제,吳達濟,계휘(季輝),추담(秋潭),조선,1609,1637,high,병자호란 삼학사 중 한 명; 문집명은 호가 아니라 시호 충렬(忠烈)에서 유래
0371,송곡집,조복양,趙復陽,중초(仲初),송곡(松谷),조선,1609,1671,high,조익의 아들; 동명의 19세기 문집(박주현의 송곡유고)과 구별 필요
0372,창주유고,김익희,金益熙,중문(仲文),창주(滄洲),조선,1610,1656,high,김장생의 손자; 병자호란 때 척화를 주장
0373,노서유고,윤선거,尹宣擧,길보(吉甫),노서(魯西)/산천재(山泉齋)/미촌(美村),조선,1610,1669,high,강화도에서 순절하지 못한 것을 자책하며 이후 은거
0374,구당집,박장원,朴長遠,중구(仲久),구당(久堂)/습천(隰川),조선,1612,1671,high,
0375,육곡유고,서필원,徐必遠,재이(載邇),육곡(六谷),조선,1614,1671,high,생년이 1613년으로 기록된 자료도 있음
0376,규창유고,이건,李健,자강(子强),규창(葵窓),조선,1614,1662,high,선조의 손자이자 인성군의 아들; 해원군에 봉해짐; 제주 유배 시절 제주풍토기 저술
0377,귀계유고,김좌명,金佐明,일정(一正),귀계(歸溪),조선,1616,1671,high,김육의 아들
0378,야당유고,유혁연,柳赫然,회이(晦爾),야당(野堂),조선,1616,1680,medium,효종의 북벌계획에 참여한 무신; 한자가 다른 동명의 야당유고(野塘遺稿) 저자 김남중(金南重;1596-1663)과 혼동 가능하나 전후 수록 저자 생년(1614·1617)과 근접한 유혁연으로 추정
0379,동리집,이은상,李殷相,열경(說卿),동리(東里),조선,1617,1678,high,이정귀의 손자; 김만중의 장인
0380,백호집,윤휴,尹鑴,희중(希仲),백호(白湖)/하헌(夏軒),조선,1617,1680,high,예송논쟁에서 남인의 주요 논객
0381,존재집,이휘일,李徽逸,익문(翼文),존재(存齋),조선,1619,1672,medium,동명의 존재집이 위백규(1727-1798)·박윤묵(1771-1849)에게도 있어 혼동 가능하나 전후 수록 저자(1617년생 이은상·윤휴)와 생년이 근접해 이휘일로 추정
0382,타우유고,이상,李翔,운거(雲擧)/숙우(叔羽),타우(打愚),조선,1620,1690,high,송시열을 통해 김집의 학통을 계승
0383,목재집,홍여하,洪汝河,백원(百源),목재(木齋)/산택재(山澤齋),조선,1621,1678,high,휘찬여사 저술
0384,청계집,홍위,洪葳,군실(君實),청계(淸溪)/창람(蒼嵐),조선,1620,1660,medium,동명의 16세기 청계집 저자 양대박(梁大樸;1543-1592;호 청계도인)과 구별 필요; 문집총간 수록순서상 이 번호는 홍위로 추정
0385,곡운집,김수증,金壽增,연지(延之),곡운(谷雲),조선,1624,1701,high,김상헌의 손자; 강원도 화천에 곡운구곡을 경영
0386,외재집,이단하,李端夏,계주(季周),외재(畏齋)/송간(松磵),조선,1625,1689,high,이식의 아들; 송시열의 문인; 시호 문충(文忠)
0387,고산집,이유장,李惟樟,하경(厦卿),고산(孤山)/마애(磨崖)/나암(懶庵)/우원(芋園)/우포(芋圃)/사익당(四益堂),조선,1625,1701,medium,호 고산을 쓴 인물이 다수(윤선도의 고산유고는 문집총간 91번으로 별개; 김선(1596-1660)도 후보); 앞뒤 수록 저자(이단하 1625; 정시한 1625)와 생년이 일치하는 안동 출신 이유장으로 추정
0388,우담집,정시한,丁時翰,군익(君翊),우담(愚潭),조선,1625,1707,high,이황 학통을 계승한 영남 학자; 산중일기 저술
0389,퇴우당집,김수흥,金壽興,기지(起之),퇴우당(退憂堂)/지당(止堂),조선,1626,1690,high,김상헌의 손자; 영의정 역임; 시호 문익(文翼)
0390,월주집,소두산,蘇斗山,망여(望如),월주(月洲),조선,1627,1693,high,송시열의 문인; 나주목사 등 역임
0391,갈암집,이현일,李玄逸,익승(翼升),갈암(葛庵),조선,1627,1704,high,영남학파 거두; 이황의 학통 계승; 시호 문경(文敬)
0392,노봉집,민정중,閔鼎重,대수(大受),노봉(老峯),조선,1628,1692,high,좌의정 역임; 민유중의 형
0393,분애유고,신정,申晸,백동(伯東),분애(汾厓),조선,1628,1687,high,신흠의 손자; 강화유수 재임 중 별세
0394,정관재집,이단상,李端相,유능(幼能),정관재(靜觀齋)/서호(西湖),조선,1628,1669,high,시호 문정(文貞); 김창협의 스승
0395,호곡집,남용익,南龍翼,운경(雲卿),호곡(壺谷),조선,1628,1692,high,기아(箕雅) 편찬; 시호 문헌(文憲)
0396,약천집,남구만,南九萬,운로(雲路),약천(藥泉)/미재(美齋),조선,1629,1711,high,영의정 역임; 시호 문충(文忠)
0397,문곡집,김수항,金壽恒,구지(久之),문곡(文谷),조선,1629,1689,high,기사환국으로 사사; 시호 문충(文忠)
0398,서계집,박세당,朴世堂,계긍(季肯),서계(西溪)/잠수(潛叟),조선,1629,1703,high,사변록 저술; 시호 문절(文節)
0399,우헌집,박상현,朴尙玄,경초(景初),우헌(寓軒),조선,1629,1693,medium,동일 한글 표기·동일 호(寓軒)의 우헌집을 남긴 유세명(1636-1690;문집총간 413)과 구분 필요; 전후 수록 저자(1629년생)와 생년이 일치하여 박상현으로 추정
0400,명재유고,윤증,尹拯,자인(子仁),명재(明齋)/유봉(酉峯),조선,1629,1714,high,소론의 영수; 시호 문성(文成)
0401,문정공유고,민유중,閔維重,지숙(持叔),둔촌(屯村),조선,1630,1687,high,인현왕후의 아버지; 시호 문정(文貞)에서 문집명(文貞公遺稿) 유래
0402,제월당집,송규렴,宋奎濂,도원(道源),제월당(霽月堂),조선,1630,1709,high,송시열·송준길과 삼송(三宋)으로 병칭; 시호 문희(文僖)
0403,항재집,이숭일,李嵩逸,응중(應中),항재(恒齋),조선,1631,1698,high,이현일(갈암)의 동생; 영양 석보 출생
0404,남계집,박세채,朴世采,화숙(和叔),남계(南溪)/현석(玄石),조선,1631,1695,high,예학의 대가; 소론의 영수
0405,수촌집,오시수,吳始壽,덕이(德而),수촌(水村),조선,1632,1681,medium,동일 한글 표기의 수촌집을 남긴 임방(1640-1724;문집총간 418)과 구분 필요; 전후 수록 저자(1631-1632년생)와 생년이 일치하여 오시수로 추정
0406,농은유고,윤추,尹推,자서(子恕),농은(農隱),조선,1632,1707,high,윤선거의 아들; 윤증의 동생; 소론계 인물 관련 서한 다수 수록
0407,지호집,이선,李選,택지(擇之),지호(芝湖)/소백산인(小白山人),조선,1632,1692,high,기사환국으로 기장에 유배; 정철의 송강가사 정리
0408,서하집,이민서,李敏敍,이중(彝仲),서하(西河),조선,1633,1688,high,이식의 손자; 시호 문간(文簡)
0409,서석집,김만기,金萬基,영숙(永叔),서석(瑞石),조선,1633,1687,high,인경왕후의 아버지; 김장생의 증손
0410,식암유고,김석주,金錫胄,사백(斯百),식암(息庵),조선,1634,1684,high,김육의 손자; 경신환국 주도; 시호 문충(文忠)
0411,성재유고,미상,,,성재(省齋),조선,,,low,저자를 특정하지 못함; 동명의 성재집/성재문집은 대부분 19세기 인물(허전;유중교 등)로 시기가 맞지 않음; 전후 수록 저자(김석주 1634; 이세백 1635)로 미루어 1630년대 생 인물로 추정되나 확인 자료를 찾지 못함
0412,우사집,이세백,李世白,중경(仲庚),우사(雩沙)/북계(北溪),조선,1635,1703,high,좌의정 역임; 노론의 중진; 시호 충정(忠正)
0413,우헌집,유세명,柳世鳴,성원(聖源),우헌(寓軒),조선,1636,1690,medium,동일 한글 표기·동일 호(寓軒)의 우헌집을 남긴 박상현(1629-1693;문집총간 399)과 구분 필요; 전후 수록 저자(이세백 1635; 조성기 1638)와 생년이 근접하여 유세명으로 추정
0414,졸수재집,조성기,趙聖期,성경(成卿),졸수재(拙修齋),조선,1638,1689,high,창선감의록 저자로 추정되는 학자; 은거하여 학문에 전념
0415,오재집,조정만,趙正萬,정이(定而),오재(寤齋),조선,1656,1739,high,송준길·송시열의 문인; 한글표기가 같은 오재집(梧齋集;양만용 또는 조정만보다 이른 시기 인물)·근대의 오재집(寤齋集;이창환;1896-1964)과 혼동 주의; 문집명 한자(寤齋集)가 정확히 일치하여 조정만으로 확정
0416,서포집,김만중,金萬重,중숙(重叔),서포(西浦),조선,1637,1692,high,구운몽·사씨남정기 저자; 시호 문효(文孝)
0417,염헌집,임상원,任相元,공보(公輔),염헌(恬軒),조선,1638,1697,high,풍천임씨; 대제학 역임
0418,수촌집,임방,任埅,대중(大仲),수촌(水村)/우졸옹(愚拙翁),조선,1640,1724,medium,동일 한글 표기의 수촌집을 남긴 오시수(1632-1681;문집총간 405)와 구분 필요; 전후 수록 저자(임상원 1638; 이기홍 1641)와 생년이 근접하여 임방으로 추정
0419,직재집,이기홍,李箕洪,여구(汝九),직재(直齋),조선,1641,1708,high,송시열의 문인; 자성편 저술
0420,한수재집,권상하,權尙夏,치도(致道),한수재(寒水齋)/수암(遂庵),조선,1641,1721,high,송시열의 수제자; 강문팔학사 배출; 시호 문순(文純)
0421,학암집,최신,崔愼,자경(子敬),학암(鶴巖),조선,1642,1708,high,탐진최씨
0422,하당집,권두인,權斗寅,춘경(春卿),하당(荷塘)/설창(雪窓),조선,1643,1719,high,안동권씨; 학행으로 효릉참봉 제수
0423,서파집,오도일,吳道一,관지(貫之),서파(西坡),조선,1645,1703,high,해주오씨; 대제학 역임
0424,수곡집,이여,李畬,자삼(子三)/치보(治甫),포음(浦陰)/수곡(睡谷),조선,1645,1718,high,영의정 역임; 시호 문경(文敬); 한글 표기는 수곡이나 정확한 호 한자는 睡谷(잠잘 수)
0425,명곡집,최석정,崔錫鼎,여시(汝時)/여화(汝和),존와(存窩)/명곡(明谷),조선,1646,1715,high,최명길의 손자; 영의정 역임; 구수략 저술
0426,후재집,김간,金榦,직경(直卿),후재(厚齋),조선,1646,1732,high,본관 청풍; 박세채·송시열 문인; 낙론계 인물성동론 지지
0427,유재집,이현석,李玄錫,하서(夏瑞),유재(游齋),조선,1647,1703,high,본관 전주; 이수광의 증손
0428,장암집,정호,鄭澔,중순(仲淳),장암(丈巖),조선,1648,1736,high,본관 연일; 정철의 현손; 영의정 역임; 시호 문경
0429,몽와집,김창집,金昌集,여성(汝成),몽와(夢窩),조선,1648,1722,high,본관 안동; 김수항의 아들; 영의정; 신임사화로 사사; 시호 충헌
0430,일암집,이기지,李器之,사안(士安),일암(一庵),조선,1690,1722,medium,본관 전주; 이이명의 아들; 연행록 일암연기 저자; 신임사화로 옥사; 호 일암은 윤동원(1685-1741; 문집명 一庵遺稿)과 공유되는 이름이나 一庵集이라는 서명은 이기지 문집과 정확히 일치
0432,창계집,임영,林泳,덕함(德涵),창계(滄溪),조선,1649,1696,high,본관 나주; 이단상·박세채 문인
0433,하곡집,정제두,鄭齊斗,사앙(士仰),하곡(霞谷)/추곡(楸谷),조선,1649,1736,high,본관 영일; 정몽주 후손; 조선 양명학(강화학파) 창시자
0434,간재집,최규서,崔奎瑞,문숙(文叔),간재(艮齋)/소릉(少陵)/파릉(巴陵),조선,1650,1735,high,본관 해주; 소론; 간재라는 호는 후대 전우(田愚) 등과 동일하나 이 문집은 연대상 최규서로 판단
0435,농암집,김창협,金昌協,중화(仲和),농암(農巖)/삼주(三洲),조선,1651,1708,high,본관 안동; 김수항의 아들; 김창집의 동생
0436,만정당집,서종태,徐宗泰,노망(魯望),만정당(晩靜堂)/서곡(瑞谷)/송애(松厓),조선,1652,1719,high,본관 대구; 영의정 역임
0437,약헌집,송징은,宋徵殷,,약헌(約軒),조선,1652,1720,medium,자(字)는 문헌상 확인하지 못함; 대사성·개성유수·호조참판 역임; 역대사론 저술
0438,병와집,이형상,李衡祥,중옥(仲玉),병와(甁窩)/순옹(順翁),조선,1653,1733,high,본관 전주; 제주목사 역임; 탐라순력도·남환박물 저자
0439,삼연집,김창흡,金昌翕,자익(子益),삼연(三淵),조선,1653,1722,high,본관 안동; 김수항의 셋째 아들; 김창집·김창협의 동생; 시호 문강
0440,유하집,홍세태,洪世泰,도장(道長),창랑(滄浪)/유하(柳下),조선,1653,1725,high,본관 남양; 역관 출신 위항시인; 해동유주 편찬
0441,정재집,이담명,李聃命,이로(耳老),정재(靜齋)/정암(靜巖),조선,1646,1701,high,본관 광주(廣州); 성주 출신; 허목·윤휴 문인
0442,경연당집,이현조,李玄祚,계상(啓商),경연당(景淵堂),조선,1654,1710,high,본관 전주; 태종의 후손; 대사간·강원관찰사 역임
0443,창설재집,권두경,權斗經,천장(天章),창설재(蒼雪齋),조선,1654,1725,high,본관 안동; 권벌의 5대손
0444,손와유고,최석항,崔錫恒,여구(汝久),손와(損窩),조선,1654,1724,high,본관 전주; 최석정의 아우; 신임사화 당시 소론 주도; 시호 충간
0445,지촌집,이희조,李喜朝,동보(同甫),지촌(芝村),조선,1655,1724,high,본관 연안; 이단상의 아들; 송시열 문인; 신임사화로 유배 도중 사망
0446,손재집,박광일,朴光一,사원(士元),손재(遜齋),조선,1655,1723,high,본관 순천; 송시열 문인
0447,옥오재집,송상기,宋相琦,옥여(玉汝),옥오재(玉吾齋),조선,1657,1723,high,본관 은진; 송시열 문인; 대제학·대사헌 역임
0448,회와시고,안중관,安重觀,국빈(國賓),회와(悔窩)/가주(可洲),조선,1683,1752,low,본관 순흥; 확인된 문집명은 대개 悔窩集으로 표기되어 悔窩詩藁라는 서명과 정확히 일치하지 않음; 동일 인물의 시고 별책이거나 다른 회와(悔窩) 호 인물일 가능성 있음; 연대상으로도 주변 문집(1650~1660년대 출생자) 저자들보다 다소 늦어 다른 인물일 가능성 배제 못함
0449,소재집,이이명,李頤命,지인(智仁)/양숙(養叔),소재(疎齋),조선,1658,1722,high,본관 전주; 세종의 후손; 노론 4대신; 신임사화로 사사
0450,밀암집,이재,李栽,유재(幼材),밀암(密庵),조선,1657,1730,high,본관 재령; 이현일(李玄逸)의 아들; 영남학파
0451,죽천집,김진규,金鎭圭,달보(達甫),죽천(竹泉),조선,1658,1716,high,본관 광산; 인경왕후의 오빠; 송시열 문인; 시호 문청
0452,노가재집,김창업,金昌業,대유(大有),노가재(老稼齋)/가재(稼齋),조선,1658,1721,high,본관 안동; 김수항의 아들; 연행록 노가재연행록 저자
0453,옥천집,조덕린,趙德鄰,택인(宅仁),옥천(玉川),조선,1658,1737,high,본관 한양; 노소론 당쟁 비판 상소로 유배
0454,명암집,이해조,李海朝,자동(子東),명암(鳴巖),조선,1660,1711,high,본관 연안; 대제학·전라도관찰사 역임
0455,이우당집,조태채,趙泰采,유량(幼亮),이우당(二憂堂),조선,1660,1722,high,본관 양주; 노론 4대신; 신임사화로 사사; 시호 충익
0456,수곡집,이여,李畬,자삼(子三)/치보(治甫),포음(浦陰)/수곡(睡谷),조선,1645,1718,high,본관 덕수; 송시열 문인; 부제학·영의정 역임; 시호 문경
0457,포음집,김창즙,金昌緝,경명(敬明),포음(圃陰),조선,1662,1713,high,본관 안동; 김수항의 다섯째 아들; 평생 출사하지 않은 처사
0458,병산집,이관명,李觀命,자빈(子賓),병산(屛山),조선,1661,1733,high,본관 전주; 이이명의 형; 좌의정·대제학 역임; 시호 문정
0459,한포재집,이건명,李健命,중강(仲剛),한포재(寒圃齋),조선,1663,1722,high,본관 전주; 이경여의 손자; 노론 4대신; 신임사화로 사사
0460,식산집,이만부,李萬敷,중서(仲舒),식산(息山),조선,1664,1732,high,본관 연안; 남인 산림학자; 상주에 은거
0461,송암집,이재형,李載亨,가회(嘉會),송암(松巖),조선,1665,1741,medium,본관 전주; 송암(松巖)은 여러 시대에 걸쳐 다수 인물이 공유하는 매우 흔한 호(예: 권호문 1532-1587 등)라 연대순 배치를 근거로 이재형으로 판단
0462,덕촌집,양득중,梁得中,택부(擇夫),덕촌(德村),조선,1665,1742,high,본관 제주; 윤증 문인; 실사구시론으로 영조에게 인정받음
0463,돈와유고,임수간,任守幹,용예(用譽),돈와(遯窩),조선,1665,1721,high,본관 풍천; 1711년 통신사 부사로 일본 파견; 동사일기 저자
0464,도곡집,이의현,李宜顯,덕재(德哉),도곡(陶谷),조선,1669,1745,high,본관 용인; 김창협 문인; 영의정 역임; 시호 문간
0465,희암집,채팽윤,蔡彭胤,중기(仲耆),희암(希菴)/은와(恩窩),조선,1669,1731,high,본관 평강; 병조판서·예조참판 역임; 소대풍요 편찬
0466,곤륜집,최창대,崔昌大,효백(孝伯),곤륜(崑崙),조선,1669,1720,high,본관 전주; 최석정의 아들; 소론 문장가; 대사성 역임
0467,기원집,어유봉,魚有鳳,순서(舜瑞),기원(杞園),조선,1672,1744,high,경종비 선의왕후의 백부; 김창협·김창흡 문인
0468,북헌집,김춘택,金春澤,백우(伯雨),북헌(北軒),조선,1670,1717,high,김만중의 종손; 서인 노론계 문신·문인; 손자 김두추가 1760년 간행
0469,극재집,신익황,申益愰,명중(明仲),극재(克齋),조선,1672,1722,high,이재·이상정의 산정을 거쳐 간행
0470,도운유집,이진망,李眞望,구숙(久叔),도운(陶雲)/퇴운(退雲),조선,1672,1737,high,이경석의 현손; 대제학 역임; 이광덕의 부친
0471,서당사재,이덕수,李德壽,인로(仁老),서당(西堂)/벽계(蘗溪),조선,1673,1744,high,별도의 서당집과 구분되는 사찬 문집; 대제학 역임
0472,내재집,홍태유,洪泰猷,,내재(耐齋),조선,1672,1715,medium,자(字) 확인 안됨; 아버지가 당쟁으로 사망한 뒤 은거하며 저술
0473,눌은집,이광정,李光庭,천상(天祥),눌은(訥隱),조선,1674,1756,high,과거를 포기하고 태백산 자락에서 강학
0474,병곡집,권구,權榘,방숙(方叔),병곡(屛谷),조선,1672,1749,high,이현일의 문인; 안동에서 사창·향약 시행
0475,경암유고,윤동수,尹東洙,사달(士達)/대원(大源),경암(敬庵),조선,1674,1739,high,호조참의·공조참의 역임
0476,겸재집,조태억,趙泰億,대년(大年),겸재(謙齋)/태록당(胎祿堂),조선,1675,1728,high,소론계 문신; 시호 문충(文忠)
0477,외암유고,이간,李柬,공거(公擧),외암(巍巖)/추월헌(秋月軒),조선,1677,1727,high,강문팔학사 중 한 명; 낙론(인물성동론)의 대표 학자; 한원진과 논쟁
0478,관봉유고,현상벽,玄尙璧,언명(彦明),관봉(冠峯),조선,1673,1731,high,권상하 문인; 강문팔학사 중 한 명
0479,두타초,이하곤,李夏坤,재대(載大),담헌(澹軒)/계림(鷄林),조선,1677,1724,high,서화 수집과 산수유람으로 유명; 진천에 만권루 경영
0480,백일헌유집,이삼,李森,원백(遠伯),백일헌(白日軒),조선,1677,1735,high,윤증의 문인; 무신으로 훈련대장 역임
0481,백하집,윤순,尹淳,중화(仲和),백하(白下)/학음(鶴陰)/만옹(漫翁),조선,1680,1741,high,조선 후기 대표적 서예가; 예조판서 역임
0482,학암집,최신,崔愼,자경(子敬),학암(鶴菴),조선,1642,1708,medium,생몰년이 인근 수록 저자들(1670~80년대생)보다 다소 이르며 동명의 학암문집 저자 박정번(1550-1611)도 존재해 혼동 주의; encykorea상 학암집은 최신으로 확인됨
0483,치헌집,김덕오,金德五,성겸(性兼),치헌(癡軒),조선,1680,1748,high,역학 연구에 몰두; 사마시 합격 후 과거 포기
0484,포암집,윤봉조,尹鳳朝,명숙(鳴叔),포암(圃巖),조선,1680,1761,high,공조참판·대제학 역임
0485,도암집,이재,李縡,희경(熙卿),도암(陶菴)/한천(寒泉),조선,1680,1746,high,예학의 대가; 낙론계 학자; 시호 문정(文正)
0486,여호집,박필주,朴弼周,상보(尙甫),여호(黎湖)/요계(蓼溪),조선,1680,1748,high,낙론계 학자
0487,서암집,신정하,申靖夏,정보(正甫),서암(恕菴),조선,1680,1715,high,김창협의 문인; 신완의 아들
0488,완암집,정내교,鄭來僑,윤경(潤卿),완암(浣巖),조선,1681,1759,high,중인 출신 위항문인; 홍세태의 문인
0489,성호전집,이익,李瀷,자신(子新),성호(星湖),조선,1681,1763,high,조선 후기 대표적 실학자
0490,청천집,신유한,申維翰,주백(周伯),청천(靑泉),조선,1681,1752,high,1719년 통신사 제술관으로 일본 방문
0491,남당집,한원진,韓元震,덕소(德昭),남당(南塘),조선,1682,1751,high,권상하 문인; 강문팔학사 중 한 명; 호론(인물성이론)의 대표 학자
0492,관복암시고,김숭겸,金崇謙,군산(君山),관복암(觀復庵),조선,1682,1700,high,김창협의 아들; 김창흡의 조카; 19세로 요절
0493,숭악집,임창택,林昌澤,대윤(大潤),숭악(崧岳),조선,1682,1723,high,해동악부의 저자
0494,병계집,윤봉구,尹鳳九,서응(瑞膺),병계(屛溪)/구암(久菴),조선,1683,1767,high,권상하 문인; 강문팔학사 중 한 명
0495,봉암집,한몽린,韓夢麟,태서(泰瑞),봉암(鳳巖),조선,1684,1762,high,예학에 밝음; 주자가례를 근본으로 함
0496,노촌집,임상덕,林象德,윤보(潤甫)/이호(彛好),노촌(老村),조선,1683,1719,high,진산군수·능주목사·대사간 역임
0497,제산집,김성탁,金聖鐸,진백(振伯),제산(霽山),조선,1684,1747,high,이현일의 문인; 스승 신원 상소로 제주 유배 후 광양에서 졸
0498,저촌유고,심육,沈錥,양보(陽甫),저촌(樗村)/성암(誠庵),조선,1685,1753,high,여러 차례 조정의 부름을 받았으나 출사하지 않음
0500,화곡집,황택후,黃宅厚,,화곡(華谷),조선,c.1687,c.1737,medium,경아전 출신 위항시인; 최창대·이하곤과 교유; 생몰년·자(字) 미확정
0501,강좌집,권만,權萬,일보(一甫),강좌(江左),조선,1688,1749,high,이인좌의 난 진압에 공을 세움
0502,몽예집,남극관,南克寬,백거(伯居),몽예(夢囈)/사시자(謝施子),조선,1689,1714,high,남구만의 손자; 26세로 요절; 동명이인 최유지(1603-1673)의 저작과 혼동 주의하되 본 문집은 encykorea 확인상 남극관 저작
0503,관양집,이광덕,李匡德,성뢰(聖賴),관양(冠陽),조선,1690,1748,high,이진망의 아들; 형조참의·예조참판 역임
0504,입재유고,강재항,姜再恒,구지(耉之),입재(立齋),조선,1689,1756,high,춘양(봉화) 출신; 동사평증 등 저술
0505,약산만고,오광운,吳光運,영백(永伯),약산(藥山),조선,1689,1745,high,예조참판 역임; 시호 충장(忠章)
0506,회헌집,조관빈,趙觀彬,국보(國甫),회헌(悔軒),조선,1691,1757,high,조태채의 아들; 노론 4대신 계열; 대사헌 역임
0507,귀록집,조현명,趙顯命,치회(稚晦),귀록(歸鹿)/녹옹(鹿翁),조선,1691,1752,high,영의정 역임; 탕평책 추진
0508,지수재집,유척기,兪拓基,전보(展甫),지수재(知守齋),조선,1691,1767,high,영의정 역임; 기계 유씨
0509,오천집,이종성,李宗城,자고(子固),오천(梧川),조선,1692,1759,high,영의정 역임; 이종성(李宗聖) 등 동명이인 주의
